"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 03/08/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 5,575 Crashes containing 8,263 Units and 10,045 Persons"

"Query Filters:"
"Crash Year Is Equal To 2018"
"  Crash Location is All of Texas"

"Managed Filters:"
"Speed Related Crashes"

"Crash ID","Agency","City","County","Crash Death Count","Crash Severity","Crash Time","Crash Total Injury Count","Crash Year","Day of Week","Latitude","Longitude","Manner of Collision","Population Group","Road Class","Speed Limit","Weather Condition","Vehicle Color","Person Age","Person Ethnicity","Person Gender","Person Type"
"16263978","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","1210","0","2018","Wednesday","30.47231923","-97.89912663","One Motor Vehicle - Going Straight","Rural","City Street","35","Cloudy","White","19","White","Female","Driver"
"16264041","Department Of Public Safety, State Of Texas","Rural Frio County","Frio","0","Not Injured","1026","0","2018","Wednesday","28.78694883","-99.32021846","One Motor Vehicle - Going Straight","Rural","Farm To Market","70","Rain","White","53","Hispanic","Male","Driver"
"16264064","Department Of Public Safety, State Of Texas","Rural Frio County","Frio","0","Possible Injury","0730","1","2018","Wednesday","28.78571886","-99.31925898","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Rain","White","48","Hispanic","Male","Driver"
"16265818","Sachse Police Department","Sachse","Dallas","0","Not Injured","0654","0","2018","Wednesday","32.97448732","-96.57437672","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Cloudy","Maroon","22","White","Female","Driver"
"16265818","Sachse Police Department","Sachse","Dallas","0","Not Injured","0654","0","2018","Wednesday","32.97448732","-96.57437672","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Cloudy","Maroon","4","White","Male","Passenger/Occupant"
"16265818","Sachse Police Department","Sachse","Dallas","0","Not Injured","0654","0","2018","Wednesday","32.97448732","-96.57437672","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Cloudy","Maroon","2","White","Male","Passenger/Occupant"
"16265818","Sachse Police Department","Sachse","Dallas","0","Not Injured","0654","0","2018","Wednesday","32.97448732","-96.57437672","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Cloudy","Maroon","0","White","Female","Passenger/Occupant"
"16265891","Waller County Sheriff's Office","Rural Waller County","Waller","0","Not Injured","0538","0","2018","Wednesday","30.10554228","-95.84222594","One Motor Vehicle - Going Straight","Rural","County Road","45","Fog","Red","35","Black","Male","Driver"
"16266388","Department Of Public Safety, State Of Texas","Rural Bell County","Bell","0","Not Injured","0545","0","2018","Wednesday","31.12253253","-97.7983923","Angle - Both Going Straight","Rural","Interstate","45","Rain","Maroon","28","White","Male","Driver"
"16266388","Department Of Public Safety, State Of Texas","Rural Bell County","Bell","0","Not Injured","0545","0","2018","Wednesday","31.12253253","-97.7983923","Angle - Both Going Straight","Rural","Interstate","45","Rain","White","52","Black","Male","Driver"
"16267436","Jourdanton Police Department","Rural Atascosa County","Atascosa","0","Non-Incapacitating Injury","1632","3","2018","Wednesday","28.93283329","-98.52385134","Angle - One Straight-One Right Turn","Rural","US & State Highways","45","Clear","Blue","22","Unknown","Male","Driver"
"16267436","Jourdanton Police Department","Rural Atascosa County","Atascosa","0","Non-Incapacitating Injury","1632","3","2018","Wednesday","28.93283329","-98.52385134","Angle - One Straight-One Right Turn","Rural","US & State Highways","45","Clear","Black","54","White","Female","Driver"
"16267436","Jourdanton Police Department","Rural Atascosa County","Atascosa","0","Non-Incapacitating Injury","1632","3","2018","Wednesday","28.93283329","-98.52385134","Angle - One Straight-One Right Turn","Rural","US & State Highways","45","Clear","Black","83","White","Male","Passenger/Occupant"
"16268367","Department Of Public Safety, State Of Texas","Rural Bowie County","Bowie","0","Possible Injury","0752","1","2018","Wednesday","33.38596645","-94.06496908","One Motor Vehicle - Going Straight","Rural","US & State Highways","65","Rain","Tan","25","White","Female","Driver"
"16268769","Department Of Public Safety, State Of Texas","Rural Brazoria County","Brazoria","0","Not Injured","1043","0","2018","Wednesday","No Data","No Data","One Motor Vehicle - Going Straight","Rural","County Road","55","Clear","Silver","19","Other","Female","Driver"
"16269394","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","2118","0","2018","Wednesday","30.39177802","-97.77857516","One Motor Vehicle - Going Straight","Rural","County Road","-1","Clear","Blue","17","White","Male","Driver"
"16269394","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","2118","0","2018","Wednesday","30.39177802","-97.77857516","One Motor Vehicle - Going Straight","Rural","County Road","-1","Clear","Blue","16","White","Female","Passenger/Occupant"
"16270367","Department Of Public Safety, State Of Texas","Rural Coryell County","Coryell","0","Non-Incapacitating Injury","2110","1","2018","Wednesday","31.55685702","-97.74693148","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Clear","Gold","37","White","Female","Driver"
"16270398","Department Of Public Safety, State Of Texas","Aquilla","Hill","0","Unknown","1506","0","2018","Wednesday","31.85230587","-97.21668859","One Motor Vehicle - Going Straight","Town Under 2,499 Pop","County Road","60","Clear","Silver","31","White","Male","Driver"
"16271063","Department Of Public Safety, State Of Texas","Rural Burleson County","Burleson","0","Not Injured","0625","0","2018","Wednesday","30.34047669","-96.73913907","One Motor Vehicle - Going Straight","Rural","County Road","35","Cloudy","Yellow","30","White","Male","Driver"
"16271652","Midland Police Department","Midland","Midland","0","Incapacitating Injury","0238","3","2018","Wednesday","No Data","No Data","Opposite Direction - Both Going Straight","100,000 - 249,999 Pop","City Street","30","Clear","Silver","25","White","Male","Driver"
"16271652","Midland Police Department","Midland","Midland","0","Incapacitating Injury","0238","3","2018","Wednesday","No Data","No Data","Opposite Direction - Both Going Straight","100,000 - 249,999 Pop","City Street","30","Clear","Black","34","Hispanic","Male","Driver"
"16271652","Midland Police Department","Midland","Midland","0","Incapacitating Injury","0238","3","2018","Wednesday","No Data","No Data","Opposite Direction - Both Going Straight","100,000 - 249,999 Pop","City Street","30","Clear","Black","28","Hispanic","Male","Passenger/Occupant"
"16272899","Frio County Sheriff's Office","Rural Frio County","Frio","0","Non-Incapacitating Injury","0950","1","2018","Wednesday","28.66525717","-99.14070567","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Cloudy","White","59","Other","Male","Driver"
"16272996","Department Of Public Safety, State Of Texas","Rural Lee County","Lee","1","Killed","1803","0","2018","Wednesday","30.23361649","-97.01596972","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Cloudy","Blue","19","White","Male","Driver"
"16274202","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0656","0","2018","Wednesday","29.46570539","-98.47376419","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","65","Rain","Tan","No Data","Unknown","Unknown","Driver"
"16274202","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0656","0","2018","Wednesday","29.46570539","-98.47376419","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","65","Rain","Maroon","27","White","Male","Driver"
"16274202","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","0656","0","2018","Wednesday","29.46570539","-98.47376419","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","65","Rain","Orange","60","White","Male","Driver"
"16282616","Department Of Public Safety, State Of Texas","Donna","Hidalgo","0","Incapacitating Injury","0643","1","2018","Wednesday","26.16591253","-98.0256301","Same Direction - Both Going Straight-Sideswipe","10,000 - 24,999 Pop","US & State Highways","65","Rain","Red","20","Hispanic","Male","Driver"
"16282616","Department Of Public Safety, State Of Texas","Donna","Hidalgo","0","Incapacitating Injury","0643","1","2018","Wednesday","26.16591253","-98.0256301","Same Direction - Both Going Straight-Sideswipe","10,000 - 24,999 Pop","US & State Highways","65","Rain","Beige","48","Hispanic","Male","Driver"
"16282616","Department Of Public Safety, State Of Texas","Donna","Hidalgo","0","Incapacitating Injury","0643","1","2018","Wednesday","26.16591253","-98.0256301","Same Direction - Both Going Straight-Sideswipe","10,000 - 24,999 Pop","US & State Highways","65","Rain","Maroon","31","Hispanic","Male","Driver"
"16250069","Cedar Park Police Department","Cedar Park","Williamson","0","Not Injured","0847","0","2018","Thursday","30.5229713","-97.77450253","One Motor Vehicle - Turning Right","50,000 - 99,999 Pop","Farm To Market","60","Cloudy","Black","26","Black","Female","Driver"
"16250202","Department Of Public Safety, State Of Texas","Corpus Christi","Nueces","0","Possible Injury","0443","1","2018","Thursday","27.86642673","-97.62290125","One Motor Vehicle - Going Straight","250,000 Pop And Over","Interstate","75","Cloudy","Gray","49","Hispanic","Male","Driver"
"16250552","Department Of Public Safety, State Of Texas","Rural San Jacinto County","San Jacinto","0","Not Injured","0642","0","2018","Thursday","30.61118998","-95.24608624","One Motor Vehicle - Going Straight","Rural","County Road","60","Cloudy","Silver","41","White","Male","Driver"
"16250866","Rowlett Police Department","Rowlett","Rockwall","0","Not Injured","0040","0","2018","Thursday","32.90195898","-96.51801337","One Motor Vehicle - Going Straight","50,000 - 99,999 Pop","City Street","40","Clear","Maroon","20","Hispanic","Male","Driver"
"16250965","San Antonio Police Department","San Antonio","Bexar","0","Unknown","0329","0","2018","Thursday","29.53569603","-98.41105652","One Motor Vehicle - Going Straight","250,000 Pop And Over","Farm To Market","45","Cloudy","Silver","No Data","Unknown","Unknown","Driver"
"16251155","Wichita Falls Police Department","Wichita Falls","Wichita","0","Not Injured","1933","0","2018","Thursday","33.89702412","-98.51004207","One Motor Vehicle - Going Straight","100,000 - 249,999 Pop","City Street","30","Clear","Blue","16","White","Female","Driver"
"16251211","Sherman Police Department","Sherman","Grayson","1","Killed","0600","0","2018","Thursday","33.65402408","-96.57288258","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","30","Cloudy","Silver","22","White","Female","Driver"
"16251444","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","0838","0","2018","Thursday","30.44739351","-97.85845826","One Motor Vehicle - Going Straight","Rural","Farm To Market","45","Cloudy","Black","20","White","Male","Driver"
"16251557","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","0604","0","2018","Thursday","30.38607465","-97.92631066","One Motor Vehicle - Going Straight","Rural","City Street","30","Cloudy","White","40","White","Female","Driver"
"16251557","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","0604","0","2018","Thursday","30.38607465","-97.92631066","One Motor Vehicle - Going Straight","Rural","City Street","30","Cloudy","White","56","White","Male","Passenger/Occupant"
"16251578","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","1019","0","2018","Thursday","30.41957086","-97.86913301","One Motor Vehicle - Going Straight","Rural","County Road","40","Cloudy","Black","26","White","Female","Driver"
"16251677","Department Of Public Safety, State Of Texas","Rural Grimes County","Grimes","0","Not Injured","0530","0","2018","Thursday","30.34557854","-96.09914338","One Motor Vehicle - Going Straight","Rural","Farm To Market","70","Rain","Black","31","Hispanic","Female","Driver"
"16251835","Department Of Public Safety, State Of Texas","Rural Henderson County","Henderson","0","Possible Injury","0700","1","2018","Thursday","32.25060272","-95.58690643","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Cloudy","White","16","White","Female","Driver"
"16251835","Department Of Public Safety, State Of Texas","Rural Henderson County","Henderson","0","Possible Injury","0700","1","2018","Thursday","32.25060272","-95.58690643","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Cloudy","White","17","Hispanic","Female","Passenger/Occupant"
"16251986","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0150","2","2018","Thursday","29.66783973","-98.16349372","Same Direction - Both Going Straight-Rear End","50,000 - 99,999 Pop","Interstate","70","Rain","White","31","Hispanic","Male","Driver"
"16251986","New Braunfels Police Department","New Braunfels","Comal","0","Non-Incapacitating Injury","0150","2","2018","Thursday","29.66783973","-98.16349372","Same Direction - Both Going Straight-Rear End","50,000 - 99,999 Pop","Interstate","70","Rain","Red","29","Hispanic","Male","Driver"
"16252072","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","2045","1","2018","Thursday","29.33508499","-98.61084229","Opposite Direction - One Straight-One Left Turn","250,000 Pop And Over","City Street","30","Clear","Red","No Data","Unknown","Unknown","Driver"
"16252072","San Antonio Police Department","San Antonio","Bexar","0","Possible Injury","2045","1","2018","Thursday","29.33508499","-98.61084229","Opposite Direction - One Straight-One Left Turn","250,000 Pop And Over","City Street","30","Clear","Black","40","Hispanic","Female","Driver"
"16252126","Department Of Public Safety, State Of Texas","Rural Coryell County","Coryell","0","Not Injured","1715","0","2018","Thursday","31.47246233","-97.71277131","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Cloudy","White","40","White","Male","Driver"
"16252243","Department Of Public Safety, State Of Texas","Rural Jim Wells County","Jim Wells","0","Not Injured","0252","0","2018","Thursday","27.80094911","-98.08377221","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Cloudy","White","48","Hispanic","Male","Driver"
"16252444","Department Of Public Safety, State Of Texas","Rural Matagorda County","Matagorda","0","Not Injured","0705","0","2018","Thursday","28.75155504","-96.29276289","One Motor Vehicle - Going Straight","Rural","County Road","60","Fog","Green","30","Hispanic","Male","Driver"
"16252542","Rockwall Police Department","Rockwall","Rockwall","0","Not Injured","0836","0","2018","Thursday","32.92706819","-96.45157442","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","25","Cloudy","Silver","17","White","Female","Driver"
"16252542","Rockwall Police Department","Rockwall","Rockwall","0","Not Injured","0836","0","2018","Thursday","32.92706819","-96.45157442","One Motor Vehicle - Going Straight","25,000 - 49,999 Pop","City Street","25","Cloudy","Silver","18","White","Female","Passenger/Occupant"
"16252637","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0920","1","2018","Thursday","30.22023031","-97.83650439","Angle - Both Going Straight","250,000 Pop And Over","US & State Highways","55","Cloudy","Silver","27","White","Female","Driver"
"16252637","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0920","1","2018","Thursday","30.22023031","-97.83650439","Angle - Both Going Straight","250,000 Pop And Over","US & State Highways","55","Cloudy","Unknown","No Data","Unknown","Unknown","Driver"
"16252638","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0900","1","2018","Thursday","30.24434385","-97.78130903","Opposite Direction - Both Going Straight","250,000 Pop And Over","US & State Highways","45","Cloudy","Beige","38","Hispanic","Male","Driver"
"16252638","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0900","1","2018","Thursday","30.24434385","-97.78130903","Opposite Direction - Both Going Straight","250,000 Pop And Over","US & State Highways","45","Cloudy","Silver","38","White","Male","Driver"
"16252638","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0900","1","2018","Thursday","30.24434385","-97.78130903","Opposite Direction - Both Going Straight","250,000 Pop And Over","US & State Highways","45","Cloudy","Black","38","Hispanic","Female","Driver"
"16252638","Austin Police Department","Austin","Travis","0","Non-Incapacitating Injury","0900","1","2018","Thursday","30.24434385","-97.78130903","Opposite Direction - Both Going Straight","250,000 Pop And Over","US & State Highways","45","Cloudy","Red","40","White","Female","Driver"
"16252721","San Antonio Police Department","San Antonio","Bexar","0","Non-Incapacitating Injury","1905","3","2018","Thursday","29.5341783","-98.56528592","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","Interstate","50","Clear","Gray","42","Hispanic","Female","Driver"
"16252721","San Antonio Police Department","San Antonio","Bexar","0","Non-Incapacitating Injury","1905","3","2018","Thursday","29.5341783","-98.56528592","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","Interstate","50","Clear","Gray","45","Black","Male","Passenger/Occupant"
"16252721","San Antonio Police Department","San Antonio","Bexar","0","Non-Incapacitating Injury","1905","3","2018","Thursday","29.5341783","-98.56528592","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","Interstate","50","Clear","Black","25","Hispanic","Male","Driver"
"16252796","Houston Police Department","Houston","Harris","0","Unknown","2120","0","2018","Thursday","No Data","No Data","One Motor Vehicle - Going Straight","250,000 Pop And Over","Non Trafficway","5","Clear","Unknown","No Data","Unknown","Unknown","Driver"
"16253196","Sachse Police Department","Sachse","Dallas","0","Not Injured","2214","0","2018","Thursday","32.95352957","-96.58862258","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Clear","White","19","Hispanic","Male","Driver"
"16253196","Sachse Police Department","Sachse","Dallas","0","Not Injured","2214","0","2018","Thursday","32.95352957","-96.58862258","One Motor Vehicle - Going Straight","10,000 - 24,999 Pop","City Street","40","Clear","White","19","Hispanic","Male","Passenger/Occupant"
"16253363","Dallas Police Department","Dallas","Dallas","0","Possible Injury","1625","4","2018","Thursday","32.86909388","-96.74865488","Angle - Both Going Straight","250,000 Pop And Over","City Street","30","Cloudy","Green","31","White","Female","Driver"
"16253363","Dallas Police Department","Dallas","Dallas","0","Possible Injury","1625","4","2018","Thursday","32.86909388","-96.74865488","Angle - Both Going Straight","250,000 Pop And Over","City Street","30","Cloudy","Green","6","White","Male","Passenger/Occupant"
"16253363","Dallas Police Department","Dallas","Dallas","0","Possible Injury","1625","4","2018","Thursday","32.86909388","-96.74865488","Angle - Both Going Straight","250,000 Pop And Over","City Street","30","Cloudy","Green","9","White","Female","Passenger/Occupant"
"16253363","Dallas Police Department","Dallas","Dallas","0","Possible Injury","1625","4","2018","Thursday","32.86909388","-96.74865488","Angle - Both Going Straight","250,000 Pop And Over","City Street","30","Cloudy","Black","18","Hispanic","Male","Driver"
"16253363","Dallas Police Department","Dallas","Dallas","0","Possible Injury","1625","4","2018","Thursday","32.86909388","-96.74865488","Angle - Both Going Straight","250,000 Pop And Over","City Street","30","Cloudy","Black","14","Hispanic","Male","Passenger/Occupant"
"16253483","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1500","0","2018","Thursday","29.46646496","-98.51373676","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","City Street","-1","Clear","Red","No Data","Unknown","Unknown","Driver"
"16253483","San Antonio Police Department","San Antonio","Bexar","0","Not Injured","1500","0","2018","Thursday","29.46646496","-98.51373676","Same Direction - Both Going Straight-Sideswipe","250,000 Pop And Over","City Street","-1","Clear","Blue","59","White","Female","Driver"
"16253528","Houston Police Department","Houston","Harris","0","Not Injured","1758","0","2018","Thursday","29.8032648","-95.46248306","One Motor Vehicle - Turning Left","250,000 Pop And Over","City Street","40","Clear","White","22","Hispanic","Male","Driver"
"16254206","Department Of Public Safety, State Of Texas","Rural Montague County","Montague","0","Not Injured","1340","0","2018","Thursday","33.57498408","-97.86088612","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","Silver","47","White","Male","Driver"
"16254225","Department Of Public Safety, State Of Texas","Rural Montague County","Montague","0","Possible Injury","0757","1","2018","Thursday","33.86736805","-97.72300969","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Fog","White","17","White","Female","Driver"
"16255015","Department Of Public Safety, State Of Texas","Rural Rains County","Rains","0","Not Injured","0841","0","2018","Thursday","32.88629969","-95.68212295","One Motor Vehicle - Going Straight","Rural","County Road","30","Cloudy","Silver","36","White","Male","Driver"
"16255438","Department Of Public Safety, State Of Texas","Rural Caldwell County","Caldwell","0","Non-Incapacitating Injury","1120","1","2018","Thursday","29.94214412","-97.58681362","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Rain","Black","23","Hispanic","Female","Driver"
"16255925","Plano Police Department","Plano","Collin","0","Not Injured","2245","0","2018","Thursday","No Data","No Data","One Motor Vehicle - Going Straight","250,000 Pop And Over","Non Trafficway","10","Unknown","Gray","16","White","Male","Driver"
"16255925","Plano Police Department","Plano","Collin","0","Not Injured","2245","0","2018","Thursday","No Data","No Data","One Motor Vehicle - Going Straight","250,000 Pop And Over","Non Trafficway","10","Unknown","Gray","15","Asian","Male","Passenger/Occupant"
"16256582","Department Of Public Safety, State Of Texas","Rural Erath County","Erath","0","Not Injured","0615","0","2018","Thursday","32.18596656","-98.03012413","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Clear","Black","36","White","Male","Driver"
"16256640","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","0815","0","2018","Thursday","30.39787834","-98.06641641","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Cloudy","White","55","White","Male","Driver"
"16256641","Travis County Sheriff's Office","Rural Travis County","Travis","0","Not Injured","0625","0","2018","Thursday","30.38995918","-97.88991016","One Motor Vehicle - Going Straight","Rural","Farm To Market","60","Cloudy","Gray","61","Hispanic","Male","Driver"
"16257825","Department Of Public Safety, State Of Texas","Rural Smith County","Smith","0","Not Injured","1405","0","2018","Thursday","32.46842518","-95.38392919","One Motor Vehicle - Going Straight","Rural","Interstate","75","Rain","White","20","White","Male","Driver"
"16258414","San Antonio Police Department","San Antonio","Bexar","0","Unknown","0148","0","2018","Thursday","29.33839038","-98.55149601","One Motor Vehicle - Going Straight","250,000 Pop And Over","US & State Highways","40","Cloudy","Silver","21","Hispanic","Male","Driver"
"16259557","Fort Worth Police Department","Fort Worth","Tarrant","0","Not Injured","1723","0","2018","Thursday","32.66009923","-97.38015888","One Motor Vehicle - Turning Left","250,000 Pop And Over","City Street","-1","Clear","Yellow","63","Black","Female","Driver"
"16259557","Fort Worth Police Department","Fort Worth","Tarrant","0","Not Injured","1723","0","2018","Thursday","32.66009923","-97.38015888","One Motor Vehicle - Turning Left","250,000 Pop And Over","City Street","-1","Clear","Yellow","13","Hispanic","Female","Passenger/Occupant"
"16259557","Fort Worth Police Department","Fort Worth","Tarrant","0","Not Injured","1723","0","2018","Thursday","32.66009923","-97.38015888","One Motor Vehicle - Turning Left","250,000 Pop And Over","City Street","-1","Clear","White","61","Hispanic","Male","Passenger/Occupant"
"16259557","Fort Worth Police Department","Fort Worth","Tarrant","0","Not Injured","1723","0","2018","Thursday","32.66009923","-97.38015888","One Motor Vehicle - Turning Left","250,000 Pop And Over","City Street","-1","Clear","White","15","Hispanic","Male","Passenger/Occupant"
"16259666","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0719","1","2018","Thursday","29.77279652","-95.1463628","Same Direction - Both Going Straight-Sideswipe","Rural","Interstate","-1","Cloudy","Black","32","White","Male","Driver"
"16259666","Harris County Sheriff's Office","Rural Harris County","Harris","0","Possible Injury","0719","1","2018","Thursday","29.77279652","-95.1463628","Same Direction - Both Going Straight-Sideswipe","Rural","Interstate","-1","Cloudy","Blue","47","Other","Male","Driver"
"16259744","Village Of Salado Police Department","Salado","Bell","0","Not Injured","0820","0","2018","Thursday","30.94975464","-97.52774248","One Motor Vehicle - Turning Right","Town Under 2,499 Pop","City Street","25","Cloudy","Beige","17","White","Female","Driver"
"16259754","Department Of Public Safety, State Of Texas","Rural Gaines County","Gaines","0","Incapacitating Injury","1345","3","2018","Thursday","32.94406955","-102.78135044","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","52","White","Female","Driver"
"16259754","Department Of Public Safety, State Of Texas","Rural Gaines County","Gaines","0","Incapacitating Injury","1345","3","2018","Thursday","32.94406955","-102.78135044","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","52","White","Male","Passenger/Occupant"
"16259754","Department Of Public Safety, State Of Texas","Rural Gaines County","Gaines","0","Incapacitating Injury","1345","3","2018","Thursday","32.94406955","-102.78135044","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Clear","White","91","White","Female","Passenger/Occupant"
"16260073","Department Of Public Safety, State Of Texas","Rural Kendall County","Kendall","0","Not Injured","0845","0","2018","Thursday","29.8506046","-98.68754205","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Rain","Maroon","40","White","Female","Driver"
"16260204","Department Of Public Safety, State Of Texas","Rural Lee County","Lee","0","Not Injured","0700","0","2018","Thursday","30.23123571","-97.07009111","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Cloudy","White","25","Black","Male","Driver"
"16260242","Department Of Public Safety, State Of Texas","Rural Wharton County","Wharton","0","Not Injured","1830","0","2018","Thursday","29.33105085","-96.07374983","One Motor Vehicle - Going Straight","Rural","County Road","60","Clear","Red","33","Black","Female","Driver"
"16260242","Department Of Public Safety, State Of Texas","Rural Wharton County","Wharton","0","Not Injured","1830","0","2018","Thursday","29.33105085","-96.07374983","One Motor Vehicle - Going Straight","Rural","County Road","60","Clear","Red","2","Black","Male","Passenger/Occupant"
"16260594","Department Of Public Safety, State Of Texas","Rural Tom Green County","Tom Green","0","Non-Incapacitating Injury","0806","1","2018","Thursday","31.58511997","-100.64770514","One Motor Vehicle - Going Straight","Rural","City Street","45","Cloudy","White","54","Hispanic","Male","Driver"
"16260704","Department Of Public Safety, State Of Texas","Rural Bee County","Bee","0","Not Injured","0745","0","2018","Thursday","28.64632168","-97.87892959","One Motor Vehicle - Going Straight","Rural","Farm To Market","50","Cloudy","White","28","Other","Male","Driver"
"16260704","Department Of Public Safety, State Of Texas","Rural Bee County","Bee","0","Not Injured","0745","0","2018","Thursday","28.64632168","-97.87892959","One Motor Vehicle - Going Straight","Rural","Farm To Market","50","Cloudy","White","46","Hispanic","Male","Passenger/Occupant"
"16261205","Department Of Public Safety, State Of Texas","Rural Jim Wells County","Jim Wells","0","Not Injured","0426","0","2018","Thursday","27.80094911","-98.08377221","One Motor Vehicle - Going Straight","Rural","US & State Highways","75","Cloudy","Red","49","Hispanic","Male","Driver"
"16261729","Department Of Public Safety, State Of Texas","Rural Bowie County","Bowie","0","Incapacitating Injury","1604","1","2018","Thursday","33.32728474","-94.08894699","One Motor Vehicle - Going Straight","Rural","County Road","35","Clear","Black","49","White","Male","Driver Of Motorcycle Type Vehicle"
"16261870","Department Of Public Safety, State Of Texas","Rural Karnes County","Karnes","0","Non-Incapacitating Injury","0551","2","2018","Thursday","28.83069734","-97.77803216","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Rain","Tan","20","White","Male","Driver"
"16261870","Department Of Public Safety, State Of Texas","Rural Karnes County","Karnes","0","Non-Incapacitating Injury","0551","2","2018","Thursday","28.83069734","-97.77803216","One Motor Vehicle - Going Straight","Rural","US & State Highways","70","Rain","Tan","42","White","Male","Passenger/Occupant"
"16261947","Department Of Public Safety, State Of Texas","Rural Yoakum County","Yoakum","0","Not Injured","0610","0","2018","Thursday","32.99346632","-102.78156808","One Motor Vehicle - Going Straight","Rural","Farm To Market","75","Clear","Silver","34","Hispanic","Male","Driver"
"16262665","Department Of Public Safety, State Of Texas","Rural Montgomery County","Montgomery","0","Non-Incapacitating Injury","1458","2","2018","Thursday","30.15092921","-95.42088477","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","Red","17","White","Male","Driver"
"16262665","Department Of Public Safety, State Of Texas","Rural Montgomery County","Montgomery","0","Non-Incapacitating Injury","1458","2","2018","Thursday","30.15092921","-95.42088477","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","Red","17","Hispanic","Male","Passenger/Occupant"
"16262665","Department Of Public Safety, State Of Texas","Rural Montgomery County","Montgomery","0","Non-Incapacitating Injury","1458","2","2018","Thursday","30.15092921","-95.42088477","One Motor Vehicle - Going Straight","Rural","County Road","30","Clear","Red","15","White","Male","Passenger/Occupant"
"16262882","Department Of Public Safety, State Of Texas","Rural Ellis County","Ellis","0","Not Injured","1135","0","2018","Thursday","32.52112479","-96.68544999","One Motor Vehicle - Going Straight","Rural","Farm To Market","55","Cloudy","Silver","19","White","Male","Driver"
"16263549","University Of Texas At El Paso Police Department","El Paso","El Paso","0","Not Injured","1311","0","2018","Thursday","No Data","No Data","One Motor Vehicle - Going Straight","250,000 Pop And Over","City Street","30","Rain","Black","No Data","Hispanic","Male","Driver"
